step,firm_id,sector,production,emissions,intensity,cash,credits_owned
12,Firm_IR72,Iron & Steel,1459104.0,261216.26141336325,,332151346.6357717,0.0
12,Firm_PE119,Petrochemicals,985812.0,38924.6493478456,,155492836.07684276,0.0
12,Firm_AL26,Aluminium,923640.0,135690.3548595393,,189282498.5480593,0.0
12,Firm_CE01,Cement,1149540.0,82591.70008703147,,164363061.84789678,0.0
12,Firm_CH57,Chlor-Alkali,690732.0,34516.7903866806,,144111802.4388224,0.0
12,Firm_PU39,Pulp & Paper,617676.0,21048.150708842208,,135955483.39024198,0.0
12,Firm_CE08,Cement,1292736.0,87297.68346799415,,210532217.35017705,0.0
12,Firm_PE95,Petroleum Refining,1213848.0,91944.77550389868,,249226205.1262771,0.0
12,Firm_PO130,Power,2217276.0,139414.64840215538,,468986127.8705328,0.0
12,Firm_CE12,Cement,1001232.0,66873.54910663527,,160039456.63713387,0.0
12,Firm_IR71,Iron & Steel,1656072.0,294509.7719890928,,374150672.61110026,0.0
12,Firm_PU35,Pulp & Paper,499428.0,15830.671152849049,,105905387.7616791,0.0
12,Firm_IR68,Iron & Steel,1716072.0,286955.4148174026,,415547026.1902129,0.0
12,Firm_IR74,Iron & Steel,1761828.0,293980.00712753634,,448712120.92650944,0.0
12,Firm_PU42,Pulp & Paper,512604.0,16029.76858908719,,110598950.98820202,0.0
12,Firm_CE07,Cement,975672.0,68102.58239654789,,180152059.90270087,0.0
12,Firm_CH59,Chlor-Alkali,735552.0,38436.84155908874,,145436610.03902674,0.0
12,Firm_PO128,Power,2376168.0,161097.91960048192,,446453530.8901608,0.0
12,Firm_CE11,Cement,990684.0,71787.58642352777,,155070041.97388467,0.0
12,Firm_CE10,Cement,1332780.0,103509.09459882024,,183162721.7483557,0.0
12,Firm_AL20,Aluminium,984516.0,129449.52080601646,,207047000.2082617,0.0
12,Firm_FE79,Fertilizer,819096.0,37789.35958538632,,126683958.55106716,0.0
12,Firm_CH55,Chlor-Alkali,811224.0,42387.68383583262,,158294539.2790109,0.0
12,Firm_PO124,Power,1896816.0,122434.20791836048,,385771389.6295106,0.0
12,Firm_AL27,Aluminium,894528.0,127221.35442005558,,171331083.62072933,0.0
12,Firm_FE78,Fertilizer,858516.0,31672.213391545814,,120715568.62709664,0.0
12,Firm_CE05,Cement,1382664.0,96092.91855844906,,210958656.0869238,0.0
12,Firm_PU33,Pulp & Paper,561204.0,17437.286862658373,,121258368.29371312,0.0
12,Firm_PE113,Petrochemicals,1112880.0,44543.50316454366,,161999578.12211096,0.0
12,Firm_PU31,Pulp & Paper,617748.0,21499.755705949698,,123174423.08103004,0.0
12,Firm_PE108,Petrochemicals,960900.0,38794.50303628448,,158030860.0012647,0.0
12,Firm_PO122,Power,1845624.0,109588.75263153126,,370190708.9563128,0.0
12,Firm_FE81,Fertilizer,789384.0,34465.97781812626,,119113876.30953822,0.0
12,Firm_PE92,Petroleum Refining,1206204.0,96297.8058650406,,322021349.571456,0.0
12,Firm_PE118,Petrochemicals,1012440.0,39728.68616454433,,191874434.63767684,0.0
12,Firm_IR61,Iron & Steel,1409208.0,247310.7094442715,,332029956.2778218,0.0
12,Firm_IR62,Iron & Steel,1557108.0,251062.76452988223,,371879400.8169184,0.0
12,Firm_PO123,Power,2053944.0,143346.4860328427,,445455649.5314613,0.0
12,Firm_FE90,Fertilizer,834036.0,39117.3288570228,,123914527.14403205,0.0
12,Firm_FE77,Fertilizer,912420.0,33535.42653239681,,128309400.22503014,0.0
12,Firm_FE83,Fertilizer,750360.0,29639.473903926308,,108647484.9008949,0.0
12,Firm_PO135,Power,2370744.0,137886.29889410688,,504041667.5711779,0.0
12,Firm_IR69,Iron & Steel,1318164.0,227774.7797164418,,347608250.2793829,0.0
12,Firm_PE110,Petrochemicals,1063620.0,42330.15627626989,,176135511.8939432,0.0
12,Firm_PE102,Petroleum Refining,1190436.0,95225.21131583943,,272765498.0798272,0.0
12,Firm_FE80,Fertilizer,884532.0,41878.188893604514,,125172378.6394563,0.0
12,Firm_PE104,Petroleum Refining,1095396.0,95340.0592284482,,275782092.9719224,0.0
12,Firm_CH50,Chlor-Alkali,834492.0,44070.8013213341,,166763823.2899237,0.0
12,Firm_PE105,Petroleum Refining,1211568.0,85189.91925646062,,279095751.19580066,0.0
12,Firm_PE111,Petrochemicals,1095600.0,46084.09546511477,,197612298.98782456,0.0
12,Firm_PO126,Power,2373948.0,142848.60218795127,,516776760.0163621,0.0
12,Firm_PU38,Pulp & Paper,556452.0,18388.884573464857,,125424672.8300584,0.0
12,Firm_PO127,Power,2344908.0,150424.42190318584,,459736787.4062668,0.0
12,Firm_PE103,Petroleum Refining,1139316.0,92107.0673374742,,258149384.0835871,0.0
12,Firm_AL29,Aluminium,915228.0,123266.38542010116,,199180524.7333972,0.0
12,Firm_AL18,Aluminium,1070676.0,154486.71240912908,,218124582.1013485,0.0
12,Firm_PE117,Petrochemicals,1036932.0,41820.92641229553,,192242614.09754777,0.0
12,Firm_FE85,Fertilizer,725028.0,29218.170002888597,,100193667.84109956,0.0
12,Firm_PE109,Petrochemicals,999108.0,40934.35799638677,,175003293.3167145,0.0
12,Firm_PE100,Petroleum Refining,1086864.0,88138.92873814853,,268602733.8142501,0.0
12,Firm_CH47,Chlor-Alkali,828780.0,39553.25465887287,,166233598.03447625,0.0
12,Firm_PO129,Power,1953840.0,125343.31262242388,,380789951.008944,0.0
12,Firm_PE107,Petrochemicals,1025388.0,44012.80216203474,,173886190.096012,0.0
12,Firm_PU41,Pulp & Paper,503880.0,15672.39233590405,,111346759.5635165,0.0
12,Firm_PO131,Power,2138064.0,134674.87117439622,,453301491.739264,0.0
12,Firm_AL17,Aluminium,953220.0,114255.8675567693,,186315788.4837563,0.0
12,Firm_AL16,Aluminium,939696.0,112291.27008905362,,194727789.9432243,0.0
12,Firm_IR70,Iron & Steel,1743264.0,294520.0926425333,,426413412.53012055,0.0
12,Firm_CE04,Cement,1106220.0,81863.47528502459,,175307411.9549735,0.0
12,Firm_PE99,Petroleum Refining,1293996.0,104637.805798062,,286199372.32994694,0.0
12,Firm_CH51,Chlor-Alkali,698760.0,31547.266328343943,,137297761.4051902,0.0
12,Firm_FE89,Fertilizer,879348.0,40421.60026151724,,134261596.5615101,0.0
12,Firm_PE114,Petrochemicals,1108476.0,44179.96812400292,,164902889.81097913,0.0
12,Firm_FE86,Fertilizer,897936.0,40949.35494656505,,108416140.56302673,0.0
12,Firm_FE87,Fertilizer,720192.0,34056.447463146455,,128369576.61912756,0.0
12,Firm_CH49,Chlor-Alkali,683520.0,34334.71459822873,,158141051.18046153,0.0
12,Firm_CH58,Chlor-Alkali,617220.0,29386.5329195348,,129818962.27446575,0.0
12,Firm_IR64,Iron & Steel,1512180.0,236647.12168671863,,394243403.4069578,0.0
13,Firm_FE84,Fertilizer,73828.0,38949.48730138869,,79523715.11926638,19953.420069972868
13,Firm_AL28,Aluminium,83051.0,150202.11022794354,,-857770303.5594277,0.0
13,Firm_PO127,Power,195409.0,150424.42190318584,,533060583.4114428,5266.7494402347365
13,Firm_PO130,Power,184773.0,139414.64840215538,,-370302772.8724242,0.0
13,Firm_FE78,Fertilizer,71543.0,31672.213391545814,,81528987.91268803,26339.88819812005
13,Firm_FE83,Fertilizer,62530.0,29639.473903926308,,116001295.3093028,29298.350102041324
13,Firm_CH50,Chlor-Alkali,69541.0,44070.8013213341,,86136792.01239292,0.0
13,Firm_IR64,Iron & Steel,126015.0,236647.12168671863,,-847628612.6235,0.0
13,Firm_PO133,Power,178151.0,137429.50439395927,,-593102349.5898955,0.0
13,Firm_AL18,Aluminium,89223.0,154486.71240912908,,167470406.07646087,14706.460147632051
13,Firm_PU37,Pulp & Paper,48389.0,21058.242930362598,,-110172349.44866464,0.0
13,Firm_IR72,Iron & Steel,121592.0,255213.26141336325,,-2615479562.19903,0.0
13,Firm_FE87,Fertilizer,60016.0,34056.447463146455,,-244933676.76908964,0.0
13,Firm_PO126,Power,197829.0,142848.60218795127,,94409307.47355202,0.0
13,Firm_CH48,Chlor-Alkali,51762.0,30431.473576005905,,80958288.37390108,37831.23346941319
13,Firm_PE91,Petroleum Refining,107640.0,98046.20947081396,,211246062.31346732,0.0
13,Firm_PO128,Power,198014.0,161097.91960048192,,252267488.13100752,23292.123618259327
13,Firm_PU34,Pulp & Paper,53746.0,22954.196656002503,,39566471.50870502,0.0
13,Firm_CE11,Cement,82557.0,71787.58642352777,,101179080.15504172,4486.267944579711
13,Firm_PE103,Petroleum Refining,94943.0,92107.0673374742,,73553141.8064729,0.0
13,Firm_CH52,Chlor-Alkali,62984.0,36964.833552200784,,125475020.20483604,30063.85207578953
13,Firm_PU36,Pulp & Paper,55524.0,23606.915741290184,,-30498248.99525747,0.0
13,Firm_PE110,Petrochemicals,88635.0,42330.15627626989,,127970739.3351051,30035.301380486053
13,Firm_IR75,Iron & Steel,106894.0,202830.3692978653,,302936623.5226551,19977.99130231608
13,Firm_AL19,Aluminium,86281.0,141366.68696097162,,148819235.57569927,26527.592522542924
13,Firm_CE05,Cement,115222.0,96092.91855844906,,123273930.87931234,0.0
13,Firm_PE95,Petroleum Refining,101154.0,91944.77550389868,,195495683.1226288,0.0
13,Firm_CH56,Chlor-Alkali,51591.0,34621.407692743014,,-216999847.6971829,0.0
13,Firm_PE114,Petrochemicals,92373.0,44179.96812400292,,115055692.87856072,27613.44036660588
13,Firm_PO123,Power,171162.0,143346.4860328427,,-12674901.192632305,0.0
13,Firm_CE03,Cement,94541.0,78608.9793530989,,-705224032.7999305,0.0
13,Firm_PU32,Pulp & Paper,46168.0,19128.703669621023,,-40054832.30558274,0.0
13,Firm_IR66,Iron & Steel,100956.0,210331.21588043007,,-505566025.40598935,0.0
13,Firm_CE06,Cement,98141.0,77402.466805364,,-166637878.17403045,0.0
13,Firm_FE89,Fertilizer,73279.0,40421.60026151724,,-44365964.81809878,0.0
13,Firm_IR61,Iron & Steel,117434.0,247310.7094442715,,-340213817.36411387,0.0
13,Firm_PE109,Petrochemicals,83259.0,40934.35799638677,,117119763.94310734,21961.69401938771
13,Firm_PE92,Petroleum Refining,100517.0,96297.8058650406,,-471270128.2175278,0.0
13,Firm_PO135,Power,197562.0,137886.29889410688,,540165393.5354427,15678.55982891703
13,Firm_CH46,Chlor-Alkali,66458.0,42207.67629929395,,112106839.87698612,9690.486798830738
13,Firm_PE105,Petroleum Refining,100964.0,85189.91925646062,,262335461.06288385,0.0
13,Firm_PO129,Power,162820.0,125343.31262242388,,241442668.67735887,0.0
13,Firm_IR68,Iron & Steel,143006.0,286955.4148174026,,-958794206.3421326,0.0
13,Firm_PO134,Power,193369.0,162550.3837268168,,-610706459.0594199,0.0
13,Firm_IR70,Iron & Steel,145272.0,294520.0926425333,,-193728067.7679845,0.0
13,Firm_CH60,Chlor-Alkali,50988.0,30468.681509875725,,79484991.7435286,39170.34890529211
13,Firm_IR65,Iron & Steel,131890.0,284304.74743599416,,78386057.96732387,4436.914107903023
13,Firm_PE97,Petroleum Refining,97999.0,83107.3180410283,,130993278.77322316,0.0
13,Firm_PE108,Petrochemicals,80075.0,38794.50303628448,,128952428.4847034,35932.26484842441
13,Firm_PE93,Petroleum Refining,91428.0,87128.35606614621,,-32147720.491479717,0.0
13,Firm_PE116,Petrochemicals,79020.0,37163.48919484438,,110315501.3133392,31549.39102837676
13,Firm_CE09,Cement,105184.0,77798.78260455816,,142959271.4171338,15402.9141434771
13,Firm_CE08,Cement,107728.0,87297.68346799415,,-195798736.55038276,0.0
13,Firm_CH54,Chlor-Alkali,65876.0,39032.81774096775,,-125403843.95395418,0.0
13,Firm_PU38,Pulp & Paper,46371.0,18388.884573464857,,-32678250.51693903,0.0
13,Firm_CH47,Chlor-Alkali,69065.0,39553.25465887287,,-33545489.989857204,0.0
13,Firm_AL22,Aluminium,89065.0,131050.45328652007,,43999144.14741215,0.0
13,Firm_IR62,Iron & Steel,129759.0,251062.76452988223,,-843193413.2965316,0.0
13,Firm_FE82,Fertilizer,72265.0,42671.487838167646,,-64655242.15833557,0.0
13,Firm_FE86,Fertilizer,74828.0,40949.35494656505,,61105211.39327893,19541.3923338842
13,Firm_PO132,Power,182245.0,127402.58035004829,,-340750279.11802816,0.0
13,Firm_PO122,Power,153802.0,109588.75263153126,,399823415.7360055,14308.194674289784
13,Firm_PE96,Petroleum Refining,91283.0,80453.36064779133,,193673901.54099065,32807.910652503604
13,Firm_CE13,Cement,80190.0,61520.703476028655,,-373373788.32053113,0.0
13,Firm_PU39,Pulp & Paper,51473.0,21048.150708842208,,-46521626.34130478,0.0
13,Firm_CE07,Cement,81306.0,68102.58239654789,,-122268520.93112569,0.0
13,Firm_PU33,Pulp & Paper,46767.0,17437.286862658373,,5278830.71810787,0.0
13,Firm_CH55,Chlor-Alkali,67602.0,42387.68383583262,,126805097.4022618,33886.878471064614
13,Firm_CH57,Chlor-Alkali,57561.0,34516.7903866806,,84519001.20872426,40355.64792238042
13,Firm_PE100,Petroleum Refining,90572.0,88138.92873814853,,36271384.38329527,0.0
13,Firm_PE106,Petrochemicals,76089.0,31151.24165779721,,97245961.905741,38473.19346993533
13,Firm_PE119,Petrochemicals,82151.0,38924.6493478456,,128350215.08324632,23769.86692267965
13,Firm_CE01,Cement,95795.0,82591.70008703147,,-424862418.85425,0.0
13,Firm_PE115,Petrochemicals,86777.0,43648.757438498586,,-133476062.03078713,0.0
13,Firm_AL23,Aluminium,83116.0,139836.98415257246,,-257251574.24606287,0.0
13,Firm_PE107,Petrochemicals,85449.0,44012.80216203474,,-175570164.40508112,0.0
13,Firm_PE113,Petrochemicals,92740.0,44543.50316454366,,173993119.46562022,30361.53875955928
13,Firm_CE02,Cement,82747.0,63579.063385993926,,101477666.55009854,6837.833068969892
13,Firm_FE88,Fertilizer,64940.0,32416.905270699437,,-212822560.57809505,0.0
13,Firm_PU45,Pulp & Paper,47083.0,13970.69712419094,,60781754.33548296,25082.30497381513
13,Firm_IR73,Iron & Steel,112178.0,213707.468273722,,224137311.35133052,0.0
13,Firm_PE118,Petrochemicals,84370.0,39728.68616454433,,-36366316.90654298,0.0
13,Firm_PO124,Power,158068.0,122434.20791836048,,414795667.4319699,51261.13405713905
13,Firm_FE81,Fertilizer,65782.0,34465.97781812626,,-79204871.56184073,0.0
13,Firm_AL27,Aluminium,74544.0,127221.35442005558,,-1163118308.9723113,0.0
13,Firm_CE14,Cement,99190.0,82958.82073565405,,-567695425.9544412,0.0
13,Firm_PE98,Petroleum Refining,109675.0,104158.46592666287,,278911262.0854877,32757.184745013248
13,Firm_PU41,Pulp & Paper,41990.0,15672.39233590405,,-6397031.668666185,0.0
13,Firm_PU43,Pulp & Paper,56438.0,21022.715223212243,,-8147383.262805127,0.0
13,Firm_IR67,Iron & Steel,119342.0,221091.560030912,,-789826459.5150005,0.0
13,Firm_PU35,Pulp & Paper,41619.0,15830.671152849049,,40402062.70216475,0.0
13,Firm_AL21,Aluminium,74491.0,114809.37671421966,,-520236665.09744143,0.0
13,Firm_AL17,Aluminium,79435.0,114255.8675567693,,-546622779.688446,0.0
13,Firm_IR63,Iron & Steel,109127.0,191687.1053065253,,-59788355.287706144,0.0
13,Firm_AL20,Aluminium,82043.0,129449.52080601646,,24009468.294753358,0.0
13,Firm_AL26,Aluminium,76970.0,130066.35485953932,,-1074491962.6456816,0.0
13,Firm_CE12,Cement,83436.0,66873.54910663527,,106707035.64022836,5006.228814704344
13,Firm_IR74,Iron & Steel,146819.0,293980.00712753634,,402909076.75060177,0.0
13,Firm_CH59,Chlor-Alkali,61296.0,38436.84155908874,,-287520996.188356,0.0
13,Firm_FE77,Fertilizer,76035.0,33535.42653239681,,79105038.54378265,39622.54387067596
13,Firm_PE99,Petroleum Refining,107833.0,104637.805798062,,226866570.2741092,12274.952522680862
13,Firm_CH49,Chlor-Alkali,56960.0,34334.71459822873,,-140680538.07871643,0.0
13,Firm_PU31,Pulp & Paper,51479.0,21499.755705949698,,47490061.12699985,0.0
13,Firm_CH51,Chlor-Alkali,58230.0,31547.266328343943,,98014415.52228938,24153.435529790997
13,Firm_CE04,Cement,92185.0,81863.47528502459,,-102901941.73798177,0.0
13,Firm_AL24,Aluminium,87640.0,131679.77953340922,,-507057277.01259285,0.0
13,Firm_PO121,Power,157684.0,120625.9702581505,,376797146.4858125,63303.43992549996
13,Firm_AL29,Aluminium,76269.0,123266.38542010116,,59876254.29264539,0.0
13,Firm_FE76,Fertilizer,65495.0,31436.16211932121,,127694452.48336506,33249.52886957402
13,Firm_IR71,Iron & Steel,138006.0,294509.7719890928,,121753002.21761902,0.0
13,Firm_PU44,Pulp & Paper,55070.0,21252.57061321212,,-39360777.69293457,0.0
13,Firm_PE111,Petrochemicals,91300.0,46084.09546511477,,169485832.8034766,18194.31622190133
13,Firm_PE101,Petroleum Refining,106994.0,86588.08799117987,,277741014.4025414,0.0
13,Firm_PU42,Pulp & Paper,42717.0,16029.76858908719,,-11938206.840697149,0.0
13,Firm_FE90,Fertilizer,69503.0,39117.3288570228,,-151611615.1444048,0.0
13,Firm_PE102,Petroleum Refining,99203.0,95225.21131583943,,54229798.1147316,0.0
13,Firm_AL30,Aluminium,86907.0,134974.40367361245,,-324252544.28433126,0.0
13,Firm_AL16,Aluminium,78308.0,112291.27008905362,,150885635.57182634,28798.856582047883
13,Firm_PO125,Power,162449.0,126069.20090991644,,426484654.3147019,15103.637065879768
13,Firm_CH58,Chlor-Alkali,51435.0,29386.5329195348,,103528432.93067124,27106.35933512327
13,Firm_PE112,Petrochemicals,85288.0,34584.96500165871,,124391924.82110144,24291.653067311097
13,Firm_CH53,Chlor-Alkali,60233.0,35257.79280928612,,83942935.51963693,37887.89465125837
13,Firm_PO131,Power,178172.0,134674.87117439622,,323048784.2066244,0.0
13,Firm_AL25,Aluminium,77312.0,115898.915167861,,-679200751.2501423,0.0
13,Firm_PE104,Petroleum Refining,91283.0,95340.0592284482,,-626711820.4076453,0.0
13,Firm_FE79,Fertilizer,68258.0,37789.35958538632,,-317754608.2874634,0.0
13,Firm_CE15,Cement,84777.0,72474.79831427746,,93283421.66645823,9575.01460754557
13,Firm_PE120,Petrochemicals,88283.0,37393.37378581657,,183616014.9754921,31856.8218501198
13,Firm_PE94,Petroleum Refining,108313.0,106090.0544782076,,37522308.82298499,0.0
13,Firm_FE80,Fertilizer,73711.0,41878.188893604514,,-276274785.5173559,0.0
13,Firm_IR69,Iron & Steel,109847.0,227774.7797164418,,-812677758.9241832,0.0
13,Firm_FE85,Fertilizer,60419.0,29218.170002888597,,107251678.99452452,24340.14592142409
13,Firm_PE117,Petrochemicals,86411.0,41820.92641229553,,-55533088.48641653,0.0
13,Firm_CE10,Cement,111065.0,98886.09459882024,,-726566227.2500437,0.0
13,Firm_PU40,Pulp & Paper,43072.0,18503.3740885392,,26957170.151264243,0.0
14,Firm_CH49,Chlor-Alkali,113920.0,34334.71459822873,,-131616688.56367797,0.0
14,Firm_PE119,Petrochemicals,164302.0,38924.6493478456,,138392645.0896499,23769.86692267965
14,Firm_PE107,Petrochemicals,170898.0,44012.80216203474,,-164480413.39708012,0.0
14,Firm_CH53,Chlor-Alkali,120466.0,35257.79280928612,,93189025.48268592,37887.89465125837
14,Firm_PU45,Pulp & Paper,94166.0,13970.69712419094,,67820028.1151355,25082.30497381513
14,Firm_PE96,Petroleum Refining,182566.0,80453.36064779133,,210009944.33645144,32807.910652503604
14,Firm_AL27,Aluminium,149088.0,127221.35442005558,,-1151117836.9205835,0.0
14,Firm_PE115,Petrochemicals,173554.0,43648.757438498586,,-121320897.32575557,0.0
14,Firm_PE112,Petrochemicals,170576.0,34584.96500165871,,136616604.40734002,24291.653067311097
14,Firm_IR62,Iron & Steel,259518.0,251062.76452988223,,-816582551.9784551,0.0
14,Firm_CE10,Cement,222130.0,98886.09459882024,,-713195613.1876807,0.0
14,Firm_FE81,Fertilizer,131564.0,34465.97781812626,,-72467899.28604588,0.0
14,Firm_PE94,Petroleum Refining,216626.0,106090.0544782076,,58977891.50139886,0.0
14,Firm_IR73,Iron & Steel,224356.0,213707.468273722,,247862058.87268683,0.0
14,Firm_PO125,Power,324898.0,126069.20090991644,,456456250.8773713,15103.637065879768
14,Firm_PE120,Petrochemicals,176566.0,37393.37378581657,,196057216.74283767,31856.8218501198
14,Firm_CH60,Chlor-Alkali,101976.0,30468.681509875725,,88269421.4930308,39170.34890529211
14,Firm_PU36,Pulp & Paper,111048.0,23606.915741290184,,-22095660.60329012,0.0
14,Firm_PO126,Power,395658.0,142848.60218795127,,131668235.30824888,0.0
14,Firm_CE08,Cement,215456.0,87297.68346799415,,-181606491.85453463,0.0
14,Firm_PU41,Pulp & Paper,83980.0,15672.39233590405,,101473.71162685566,0.0
14,Firm_CE02,Cement,165494.0,63579.063385993926,,111358518.63856766,6837.833068969892
14,Firm_IR64,Iron & Steel,252030.0,236647.12168671863,,-819730926.4229202,0.0
14,Firm_PE110,Petrochemicals,177270.0,42330.15627626989,,140960871.57626703,30035.301380486053
14,Firm_PE114,Petrochemicals,184746.0,44179.96812400292,,126987064.44614232,27613.44036660588
14,Firm_IR61,Iron & Steel,234868.0,247310.7094442715,,-317987445.59096205,0.0
14,Firm_AL28,Aluminium,166102.0,150202.11022794354,,-843556820.7627151,0.0
14,Firm_PU42,Pulp & Paper,85434.0,16029.76858908719,,-5720351.258346979,0.0
14,Firm_CH48,Chlor-Alkali,103524.0,30431.473576005905,,89940459.41804732,37831.23346941319
14,Firm_IR69,Iron & Steel,219694.0,227774.7797164418,,-788102829.5675681,0.0
14,Firm_IR70,Iron & Steel,290544.0,294520.0926425333,,-162828802.7238078,0.0
14,Firm_CE12,Cement,166872.0,66873.54910663527,,117546755.94332284,5006.228814704344
14,Firm_FE83,Fertilizer,125060.0,29639.473903926308,,123355155.71771072,29298.350102041324
14,Firm_AL20,Aluminium,164086.0,129449.52080601646,,38315902.478775166,0.0
14,Firm_CH52,Chlor-Alkali,125968.0,36964.833552200784,,135896029.02828497,30063.85207578953
14,Firm_PO124,Power,316136.0,122434.20791836048,,443819995.2344291,51261.13405713905
14,Firm_IR75,Iron & Steel,213788.0,202830.3692978653,,325453500.33209014,19977.99130231608
14,Firm_CE06,Cement,196282.0,77402.466805364,,-153978461.31716505,0.0
14,Firm_PU37,Pulp & Paper,96778.0,21058.242930362598,,-102986804.1172843,0.0
14,Firm_PE113,Petrochemicals,185480.0,44543.50316454366,,111365632.40912949,30361.53875955928
14,Firm_FE86,Fertilizer,149656.0,40949.35494656505,,68509808.02353115,19541.3923338842
14,Firm_FE85,Fertilizer,120838.0,29218.170002888597,,114309740.14794949,24340.14592142409
14,Firm_CE07,Cement,162612.0,68102.58239654789,,-110949370.27256729,0.0
14,Firm_PE116,Petrochemicals,158040.0,37163.48919484438,,120312504.90667298,31549.39102837676
14,Firm_PE101,Petroleum Refining,213988.0,86588.08799117987,,297127018.68840754,0.0
14,Firm_CH59,Chlor-Alkali,122592.0,38436.84155908874,,-277219109.5184371,0.0
14,Firm_CH58,Chlor-Alkali,102870.0,29386.5329195348,,112484080.78687672,27106.35933512327
14,Firm_FE76,Fertilizer,130990.0,31436.16211932121,,135775146.36670083,33249.52886957402
14,Firm_PU35,Pulp & Paper,83238.0,15830.671152849049,,46077818.01563801,0.0
14,Firm_IR63,Iron & Steel,218254.0,191687.1053065253,,-35327097.91600628,0.0
14,Firm_AL30,Aluminium,173814.0,134974.40367361245,,-309771523.1896058,0.0
14,Firm_PE95,Petroleum Refining,202308.0,91944.77550389868,,212737953.3831519,0.0
14,Firm_PE99,Petroleum Refining,215666.0,104637.805798062,,87171237.71827142,12274.952522680862
14,Firm_PU38,Pulp & Paper,92742.0,18388.884573464857,,-25545224.947767496,0.0
14,Firm_FE90,Fertilizer,139006.0,39117.3288570228,,-144341097.96573547,0.0
14,Firm_PE117,Petrochemicals,172822.0,41820.92641229553,,-43424012.72828755,0.0
14,Firm_AL21,Aluminium,148982.0,114809.37671421966,,-508776732.1451467,0.0
14,Firm_PE103,Petroleum Refining,189886.0,92107.0673374742,,90954746.39677183,0.0
14,Firm_PU34,Pulp & Paper,107492.0,22954.196656002503,,47717066.95185848,0.0
14,Firm_CE15,Cement,169554.0,72474.79831427746,,103403007.62541658,9575.01460754557
14,Firm_IR74,Iron & Steel,293638.0,293980.00712753634,,195490913.82781088,0.0
14,Firm_IR66,Iron & Steel,201912.0,210331.21588043007,,-485511942.03206897,0.0
14,Firm_FE87,Fertilizer,120032.0,34056.447463146455,,-237662866.050829,0.0
14,Firm_PE111,Petrochemicals,182600.0,46084.09546511477,,182727842.21912864,18194.31622190133
14,Firm_CH57,Chlor-Alkali,115122.0,34516.7903866806,,94057197.07862613,40355.64792238042
14,Firm_PO134,Power,386738.0,162550.3837268168,,-575829744.759409,0.0
14,Firm_PU44,Pulp & Paper,110140.0,21252.57061321212,,-31130572.011998147,0.0
14,Firm_PO131,Power,356344.0,134674.87117439622,,169003453.26822972,0.0
14,Firm_PO123,Power,342324.0,143346.4860328427,,17449348.184989482,0.0
14,Firm_CE11,Cement,165114.0,71787.58642352777,,111513508.73619878,4486.267944579711
14,Firm_PO122,Power,307604.0,109588.75263153126,,429456172.5156982,14308.194674289784
14,Firm_CH55,Chlor-Alkali,135204.0,42387.68383583262,,138243649.92551273,33886.878471064614
14,Firm_FE82,Fertilizer,144530.0,42671.487838167646,,-56672903.74990808,0.0
14,Firm_FE88,Fertilizer,129880.0,27925.905270699437,,-205872522.97456837,0.0
14,Firm_PO129,Power,325640.0,125343.31262242388,,270892468.6531042,0.0
14,Firm_PO133,Power,356302.0,137429.50439395927,,-562025606.3268509,0.0
14,Firm_CH46,Chlor-Alkali,132916.0,42207.67629929395,,122077119.79060043,9690.486798830738
14,Firm_PU33,Pulp & Paper,93534.0,17437.286862658373,,12185716.3259173,0.0
14,Firm_IR65,Iron & Steel,263780.0,284304.74743599416,,70230933.0301863,8733.297193323984
14,Firm_AL19,Aluminium,172562.0,141366.68696097162,,162164402.66613767,26527.592522542924
14,Firm_PU32,Pulp & Paper,92336.0,19128.703669621023,,-32932777.991393507,0.0
14,Firm_PE106,Petrochemicals,152178.0,31151.24165779721,,106413852.590798,38473.19346993533
14,Firm_PO121,Power,315368.0,120625.9702581505,,404711311.6770288,63303.43992549996
14,Firm_CE13,Cement,160380.0,61520.703476028655,,-363256059.8508716,0.0
14,Firm_PE109,Petrochemicals,166518.0,40934.35799638677,,129346820.9695002,21961.69401938771
14,Firm_FE79,Fertilizer,136516.0,37789.35958538632,,-310155440.74154115,0.0
14,Firm_FE77,Fertilizer,152070.0,33535.42653239681,,87945197.06253517,39622.54387067596
14,Firm_PE118,Petrochemicals,168740.0,39728.68616454433,,-25056704.18673657,0.0
14,Firm_IR71,Iron & Steel,276012.0,294509.7719890928,,148640956.51854405,0.0
14,Firm_PO135,Power,395124.0,137886.29889410688,,576289169.4997076,15678.55982891703
14,Firm_AL23,Aluminium,166232.0,139836.98415257246,,-242344759.57492065,0.0
14,Firm_CH56,Chlor-Alkali,103182.0,34621.407692743014,,-208805716.2913337,0.0
14,Firm_PE97,Petroleum Refining,195998.0,83107.3180410283,,148706434.54941934,0.0
14,Firm_PU31,Pulp & Paper,102958.0,21499.755705949698,,54708077.96708569,0.0
14,Firm_CH47,Chlor-Alkali,138130.0,39553.25465887287,,-22500063.57031752,0.0
14,Firm_CE09,Cement,210368.0,77798.78260455816,,156573424.74152872,15402.9141434771
14,Firm_CE03,Cement,189082.0,78608.9793530989,,-692373730.2656654,0.0
14,Firm_AL26,Aluminium,153940.0,130066.35485953932,,-1061365731.4333432,0.0
14,Firm_PO128,Power,396028.0,161097.91960048192,,288248691.37185425,23292.123618259327
14,Firm_CH54,Chlor-Alkali,131752.0,39032.81774096775,,-114824069.66076092,0.0
